age,income,spending_score,membership_years,purchase_frequency,last_purchase_amount,gender_Female,gender_Male,gender_Other,preferred_category_Clothing,preferred_category_Electronics,preferred_category_Groceries,preferred_category_Home & Garden,preferred_category_Sports,cluster
-0.3846437740140872,0.31686766944369305,1.3584677639006595,-0.8650101276831604,-0.1823478063567503,-1.2815404465977354,True,False,False,False,False,True,False,False,1
-1.5153621136716147,-0.2820160839139862,0.3218651207105339,-1.2153584985552384,1.0820052423418265,-1.5237626580225256,True,False,False,False,False,False,False,True,2
1.078638783189772,1.1127780397552092,-0.7147375224795917,-1.2153584985552384,0.09861953779848899,-0.23000511172109353,True,False,False,True,False,False,False,False,1
-0.2516180869955546,-1.2100959189733511,0.8056130208659259,1.2370800975493068,-1.516942691094137,1.6900795326695235,False,False,True,False,False,False,True,False,3
1.4112030007361036,1.5233743778307913,-1.0257183154366294,-0.8650101276831604,-0.11210597031794048,-0.49144271645444265,True,False,False,False,True,False,False,False,1
-0.8502336785789515,-0.9117939381647385,-0.9220580511176169,-0.8650101276831604,0.23910320987610864,-1.3717986672794868,False,False,True,False,False,False,True,False,2
-1.6483878006901473,-0.999069042485189,0.5982924922279007,-0.16431338593900463,1.1522470783806362,-1.0170243193448814,False,False,True,True,False,False,False,False,2
-0.05207955646775562,0.5732857840462757,1.496681449659343,1.2370800975493068,0.02837770175967916,0.8193989383343523,False,True,False,False,False,True,False,False,3
0.6130488786249076,-1.5805620767970987,-0.7492909439192625,0.18603498493307324,-1.3764590190165173,1.5540156032909616,False,True,False,False,False,False,False,True,0
0.7460745656434403,-1.2469233240114515,0.14909801351217966,0.5363833558051512,-1.7276681992105665,1.1124336862898736,True,False,False,False,True,False,False,False,0
-1.3823364266530822,-0.5507100001959357,-1.1984854226349837,0.5363833558051512,-0.1823478063567503,-0.1941115689387328,False,False,True,True,False,False,False,False,2
1.6107415312639024,-1.70817195806404,1.3930211853403305,-1.5657068694273162,1.5736980946134953,1.3450482010603848,False,False,True,False,False,True,False,False,3
-0.9832593655974842,-0.030391377586203836,1.0474869709436219,-0.8650101276831604,0.02837770175967916,-1.3236925241724964,True,False,False,False,False,False,True,False,1
1.3446901572268373,-1.6216567843237408,-0.16188277944485802,-0.5146617568110825,-1.6574263631717565,-0.9167862729130862,False,False,True,False,False,False,False,True,1
-0.7172079915604188,0.6944362553819312,-1.1639320011953127,-0.16431338593900463,-1.3062171829777074,1.4328368377429728,False,True,False,False,False,False,True,False,0
0.6130488786249076,1.192015416785598,-1.1639320011953127,0.18603498493307324,-0.04186413427913066,-0.9030851562053989,False,True,False,True,False,False,False,False,2
0.8791002526619729,0.41019299030611717,-0.7492909439192625,-0.16431338593900463,-0.9550080027836584,-0.38525060449041787,False,True,False,True,False,False,False,False,1
-1.4488492701623485,-1.363543439965436,-0.9911648939969585,-1.5657068694273162,0.30934504591491846,1.1899041980444507,False,True,False,False,False,False,False,True,0
-0.45115661752335356,0.20431025928359434,1.3584677639006595,0.18603498493307324,-0.3930733144731798,-0.12692535219437073,False,True,False,False,False,False,True,False,3
-0.8502336785789515,0.2514259552529735,0.6673993351072425,-0.8650101276831604,-0.6740406586284191,-1.4582341072502045,False,True,False,False,False,True,False,False,1
-1.6483878006901473,-0.17483664401341958,-1.3021456869539962,-0.5146617568110825,-1.5871845271329468,0.8458877639692142,True,False,False,False,False,False,True,False,0
-1.4488492701623485,-1.152282738683381,0.8056130208659259,1.5874284684213849,1.4332144225358756,1.0384476560683629,False,True,False,False,False,False,True,False,3
-0.5176694610326199,-0.08849683886853991,0.5982924922279007,-1.5657068694273162,-0.7442824946672288,1.0629405165532162,False,False,True,False,False,False,False,True,0
-0.18510524348628826,-0.19707922753246274,1.254807499581647,0.5363833558051512,-1.2359753469388977,-0.03433286718464295,False,False,True,True,False,False,False,False,3
1.6772543747731687,-1.5304066585071143,0.9438267066246093,-0.16431338593900463,0.8712797342253971,0.055857693661515065,True,False,False,False,False,False,False,True,3
-0.7172079915604188,1.5565774985635548,0.3218651207105339,1.5874284684213849,0.8712797342253971,-1.3839097778507263,False,False,True,False,False,True,False,False,2
0.679561722134174,-1.5522108205376086,-1.4058059512730088,1.2370800975493068,-1.5871845271329468,-1.2451394550484232,False,True,False,False,False,True,False,False,1
-0.9167465220882178,-1.1054300956071312,-1.0948251583159712,0.5363833558051512,0.02837770175967916,0.07960629595483941,True,False,False,False,False,False,False,True,2
-1.7149006441994137,-0.5196697588066798,0.9438267066246093,0.5363833558051512,-1.7979100352493762,-1.0164153808245395,True,False,False,False,False,False,True,False,1
-1.3823364266530822,0.4561103342067962,-0.7147375224795917,-0.5146617568110825,-0.46331515051198957,1.550125162744334,False,True,False,False,True,False,False,False,0
-0.5176694610326199,-0.3432781799138737,-1.1984854226349837,0.886731726677229,0.02837770175967916,1.616093502448013,False,False,True,True,False,False,False,False,0
1.078638783189772,-1.25002150253053,0.6328459136675716,-1.2153584985552384,-0.6037988225896093,-0.9981810551320868,True,False,False,False,True,False,False,False,1
-0.9832593655974842,-0.483719196745677,-1.6822333227903756,0.18603498493307324,1.4332144225358756,-1.3545792391209368,False,True,False,False,True,False,False,False,2
0.01443328704151071,-0.05576136772356185,1.3239143424609887,-0.5146617568110825,0.7307960621477774,-1.4052902858982776,False,False,True,False,False,True,False,False,1
0.08094613055077704,-1.3258684200494746,0.1145445920725088,1.5874284684213849,1.5034562585746853,0.4968645020600578,False,False,True,False,False,False,False,True,3
-0.9167465220882178,-0.43949708260072,-0.4728635724018957,-1.5657068694273162,-1.446700855055327,0.13586544925084865,True,False,False,True,False,False,False,False,1
0.2139718175693097,0.5720874319775757,0.9438267066246093,-0.5146617568110825,0.8010378981865872,-1.2319119571898909,False,True,False,False,True,False,False,False,2
0.280484661078576,-0.19602701595994557,1.3239143424609887,0.5363833558051512,1.643939930652305,1.609090709464084,False,False,True,False,True,False,False,False,3
-0.8502336785789515,-0.38314530727257917,-0.2655430437638706,-0.5146617568110825,0.1688613738372988,-1.3664197103498021,True,False,False,False,False,False,False,True,2
-1.4488492701623485,0.5423624550539661,-1.2675922655143252,-0.16431338593900463,1.0117634063030168,-1.3311689360055798,False,True,False,False,False,False,True,False,2
-1.3823364266530822,-0.5196113026082065,-0.6801841010399209,-1.5657068694273162,1.5034562585746853,0.7475780228518345,False,True,False,False,False,False,True,False,2
0.5465360351156413,0.789982911786336,0.6673993351072425,-1.2153584985552384,0.5200705540313479,-1.013844307071986,False,True,False,True,False,False,False,False,1
-0.5841823045418862,-0.477055190119735,-1.544019637031692,0.18603498493307324,1.292730750458256,-1.106808921177478,False,True,False,False,False,False,True,False,2
-1.0497722091067505,-0.762730632058142,0.9783801280642801,-0.16431338593900463,1.643939930652305,1.570998222024934,False,False,True,False,False,False,True,False,3
0.4135103480971087,-1.3473218448891298,-0.19643620088452887,-0.5146617568110825,0.30934504591491846,0.8838111018193805,False,True,False,False,False,False,True,False,0
0.34699750458784234,0.17625128401647025,-0.7838443653589334,-0.16431338593900463,1.0820052423418265,-0.938505080138605,False,False,True,True,False,False,False,False,2
0.8125874091527067,1.18386077709859,-0.36920330808288315,0.18603498493307324,-1.3062171829777074,-0.46349920435432024,False,True,False,False,True,False,False,False,1
0.280484661078576,-0.3561093154787357,1.496681449659343,1.2370800975493068,-1.6574263631717565,-1.0252788192872904,False,True,False,False,True,False,False,False,1
-1.6483878006901473,-0.09329024714334028,0.49463222790888817,-0.16431338593900463,-1.165733510900088,-1.5690270880345882,False,False,True,False,False,False,False,True,1
1.6107415312639024,1.6957617071281847,1.5657882925386846,-1.2153584985552384,-0.6037988225896093,0.6138145278834514,True,False,False,False,False,True,False,False,1
1.1451516266990382,-0.7953199627069371,1.1165938138229636,1.2370800975493068,0.5903123900701578,-1.2923998502104947,True,False,False,True,False,False,False,False,3
-1.3158235831438159,0.22158406593241758,1.1165938138229636,-0.5146617568110825,0.6605542261089675,0.3281547020076236,True,False,False,False,False,False,False,True,3
0.08094613055077704,1.3368991047013625,0.771059599426255,1.2370800975493068,-0.7442824946672288,1.3568886722892504,False,False,True,False,False,True,False,False,3
-0.7172079915604188,-1.2674706777747726,1.1511472352626344,1.2370800975493068,0.8010378981865872,-0.5413080152868646,True,False,False,False,False,False,True,False,3
0.8125874091527067,-0.08840915457083016,0.14909801351217966,-1.2153584985552384,1.0117634063030168,0.9545156300146055,True,False,False,False,False,False,False,True,0
-0.11859239997702194,-0.43943862640224685,-0.023669093686174612,-0.5146617568110825,-0.9550080027836584,1.3894668831275285,False,False,True,False,False,False,False,True,0
1.278177313717571,-1.1367918460879896,-1.5094662155920213,1.2370800975493068,-0.46331515051198957,-1.0047778891024548,False,False,True,False,True,False,False,False,0
0.34699750458784234,0.6926241132292628,-0.09277593656551632,-0.16431338593900463,-0.1823478063567503,1.1891937697707187,True,False,False,False,False,False,False,True,0
-0.05207955646775562,-0.2018434077080265,-1.336699108393667,0.5363833558051512,-1.7979100352493762,1.0619594489371103,True,False,False,False,True,False,False,False,0
-1.5153621136716147,1.487306903372842,-1.7167867442300464,-0.16431338593900463,-1.3764590190165173,-0.31383564802146097,True,False,False,True,False,False,False,False,1
-1.3823364266530822,-0.5660839803943808,-1.2675922655143252,0.18603498493307324,-1.3764590190165173,-0.9049119717664239,False,True,False,False,False,True,False,False,1
-0.9167465220882178,0.018945653925155976,1.254807499581647,1.5874284684213849,0.6605542261089675,-1.07558390705107,False,False,True,True,False,False,False,False,2
0.34699750458784234,-0.24869605078427637,-0.05822251512584547,0.886731726677229,-1.446700855055327,0.4881702131862907,True,False,False,False,False,False,False,True,1
0.4135103480971087,-0.09907741079218461,-0.6801841010399209,-1.5657068694273162,-0.5335569865507994,-0.5862679760387564,True,False,False,False,True,False,False,False,1
-1.1162850526160168,0.06009881765027127,-0.5074169938415666,-1.2153584985552384,-1.7276681992105665,0.007447081294353767,False,False,True,False,False,False,False,True,1
-0.7837208350696852,0.3439913455352463,0.6328459136675716,-0.8650101276831604,0.1688613738372988,0.6552900071022772,False,True,False,False,False,False,True,False,3
-0.5176694610326199,1.1353713604650912,0.8401664423055967,-0.16431338593900463,-1.3764590190165173,-0.5289939252088444,True,False,False,False,True,False,False,False,1
-0.05207955646775562,-0.020278455250344538,0.04543774919316709,1.2370800975493068,1.0117634063030168,-1.3439566449327547,True,False,False,True,False,False,False,False,2
-0.7837208350696852,1.3842486254646345,1.2893609210213177,-0.16431338593900463,-0.7442824946672288,-1.316046962750429,False,True,False,False,True,False,False,False,1
0.34699750458784234,-1.3902286945684403,-0.64563067960025,1.2370800975493068,1.5736980946134953,0.011066882498606895,False,False,True,False,False,False,False,True,2
-1.3823364266530822,-0.6466658499896527,0.3218651207105339,-1.5657068694273162,-0.6037988225896093,-1.4026515523101304,True,False,False,False,True,False,False,False,1
0.9456130961712392,-0.9464292357600947,-0.7147375224795917,-0.8650101276831604,1.643939930652305,1.3121993508797323,False,False,True,False,False,True,False,False,0
-0.8502336785789515,0.700048050435356,-1.0257183154366294,-1.5657068694273162,-1.516942691094137,0.20251038731046286,True,False,False,False,False,True,False,False,1
-0.3846437740140872,0.4221472828938815,0.4255253850295465,0.886731726677229,-1.2359753469388977,-1.35204199528618,True,False,False,False,False,False,True,False,1
0.9456130961712392,1.5939894655863869,0.18365143495185052,0.886731726677229,1.0820052423418265,-1.4708526665883954,False,False,True,False,False,True,False,False,2
1.078638783189772,1.2451228730984776,0.5982924922279007,0.886731726677229,0.09861953779848899,0.10352404783714778,True,False,False,False,False,False,True,False,3
0.34699750458784234,-1.689173693560258,-1.6131264799110339,-1.5657068694273162,0.6605542261089675,1.6835503585347493,False,True,False,False,False,True,False,False,0
-0.7837208350696852,-1.2992708497441798,-1.0602717368763002,0.5363833558051512,-1.165733510900088,-1.5250481948988024,False,False,True,True,False,False,False,False,1
-0.9167465220882178,0.2046025402759602,-0.8183977867986042,-0.8650101276831604,-0.8847661667448485,-0.05446166827371417,False,False,True,False,False,True,False,False,1
1.6107415312639024,-1.2687567141411824,0.1145445920725088,-0.5146617568110825,0.9415215702642069,0.8330662251242429,False,False,True,False,True,False,False,False,0
1.4112030007361036,0.8375662573435005,1.3584677639006595,1.2370800975493068,0.8712797342253971,1.0825956987931329,False,False,True,False,True,False,False,False,3
-0.5176694610326199,1.7548901518838014,0.3218651207105339,-1.5657068694273162,-0.6740406586284191,-1.61263385207461,True,False,False,False,False,True,False,False,1
-0.5176694610326199,0.319352057878803,1.496681449659343,0.886731726677229,-0.8145243307060387,-0.7689833620590486,True,False,False,False,False,False,False,True,1
0.8125874091527067,-0.8630999248365836,0.9092732851849384,1.2370800975493068,0.5903123900701578,-1.6210913315237996,False,True,False,False,True,False,False,False,3
-1.6483878006901473,0.368250667901614,-0.2655430437638706,-0.8650101276831604,-0.8847661667448485,-0.3382608486707205,False,True,False,True,False,False,False,False,1
-0.8502336785789515,-0.7789814552336846,-0.9220580511176169,0.18603498493307324,0.30934504591491846,-1.256946096359492,False,False,True,False,False,False,True,False,2
1.0121259396805056,-1.1840536825535517,-1.6476799013507046,1.5874284684213849,1.5034562585746853,0.8916596427482283,False,True,False,False,False,False,True,False,0
-0.8502336785789515,-0.9762418969814141,-1.0602717368763002,0.5363833558051512,0.30934504591491846,-1.4631732752485314,False,True,False,False,False,False,False,True,2
-1.7149006441994137,0.49597746156550165,-1.4749127941523505,0.5363833558051512,-1.5871845271329468,0.8587093028141856,False,False,True,True,False,False,False,False,0
0.08094613055077704,-0.7342040072032324,1.012933549503951,-0.5146617568110825,-1.3062171829777074,0.885976216558373,False,False,True,False,False,False,True,False,3
-0.7837208350696852,0.10487626568072342,-1.1984854226349837,-1.5657068694273162,1.4332144225358756,-0.9556568484615615,False,False,True,False,False,False,True,False,2
-0.31813093050482094,0.45391822676405214,0.5637390707882299,0.18603498493307324,0.09861953779848899,1.4817887287948823,False,False,True,False,False,False,True,False,3
1.4112030007361036,-0.7514193576535825,1.1165938138229636,0.886731726677229,-1.095491674861278,-0.8855612587866781,False,True,False,False,True,False,False,False,1
0.14745897406004335,0.7194555083284502,-1.5094662155920213,1.5874284684213849,-0.9550080027836584,-1.020982419727102,False,False,True,True,False,False,False,False,1
-0.9167465220882178,-0.3675375022802414,1.6003417139783556,1.5874284684213849,-0.5335569865507994,0.6039361918867981,False,False,True,False,False,False,False,True,3
-1.3823364266530822,0.5839540402676302,-0.16188277944485802,1.5874284684213849,-0.3930733144731798,-0.38917487495484193,False,True,False,True,False,False,False,False,2
1.278177313717571,0.4189321919778568,-0.6801841010399209,0.5363833558051512,-0.46331515051198957,0.30521801774142143,False,False,True,False,True,False,False,False,0
0.34699750458784234,-1.2219040710649327,1.669448556857697,1.2370800975493068,-0.04186413427913066,0.6168930504029567,False,True,False,True,False,False,False,False,3
-1.5153621136716147,0.4829417293059836,-0.19643620088452887,-0.8650101276831604,0.37958688195372825,1.0267086745928882,False,False,True,False,False,False,False,True,0
-1.1827978961252832,-0.8477551727373751,0.2527582778311922,-1.2153584985552384,1.643939930652305,-1.5866863051244964,True,False,False,True,False,False,False,False,2
-0.2516180869955546,0.7911520357557995,-1.7167867442300464,-1.2153584985552384,-1.516942691094137,-0.8472319619229508,True,False,False,False,False,True,False,False,1
-1.7149006441994137,-1.144420379988739,0.6673993351072425,0.5363833558051512,0.8010378981865872,-1.2354979284763472,False,True,False,False,False,True,False,False,2
-1.6483878006901473,-0.38203463950158884,-0.023669093686174612,0.5363833558051512,0.37958688195372825,0.13586544925084865,False,True,False,True,False,False,False,False,2
1.078638783189772,1.5755757630673366,-1.6131264799110339,-1.2153584985552384,-1.7979100352493762,-1.5655426065015223,True,False,False,False,False,False,False,True,1
-1.581874957180881,-1.5642527974230829,-1.5094662155920213,-1.2153584985552384,1.292730750458256,0.354542037889095,False,False,True,True,False,False,False,False,2
0.7460745656434403,1.7152860774182253,-0.4728635724018957,0.5363833558051512,0.02837770175967916,1.5200503658230158,True,False,False,False,True,False,False,False,0
-1.6483878006901473,-1.4762469906217177,0.2873116992708631,0.18603498493307324,0.23910320987610864,1.2904467137364164,False,False,True,False,False,False,False,True,3
1.4112030007361036,-0.19722536802864568,0.7365061779865841,1.2370800975493068,-0.3930733144731798,0.4779535780116697,False,True,False,False,False,False,True,False,3
0.8791002526619729,-0.19892059778436774,1.3584677639006595,0.886731726677229,1.2224889144194462,-1.0573495813586173,True,False,False,False,True,False,False,False,3
0.8125874091527067,-1.3978280003699532,1.2202540781419762,0.5363833558051512,0.8010378981865872,0.4577232871692081,True,False,False,False,False,False,True,False,3
-0.45115661752335356,0.6646820503590851,-0.6110772581605791,-0.16431338593900463,0.5200705540313479,0.8930128394600989,False,True,False,False,False,False,False,True,0
1.3446901572268373,-0.04369016273885118,1.1857006567023052,0.5363833558051512,-0.46331515051198957,1.4830404357533622,False,True,False,True,False,False,False,False,3
0.9456130961712392,-0.16498677457068958,-0.6110772581605791,0.5363833558051512,-0.46331515051198957,-0.14082944840883832,False,True,False,False,False,True,False,False,0
-0.7837208350696852,-1.5487034486292182,-1.6131264799110339,-0.16431338593900463,0.6605542261089675,-0.26018139839580207,False,True,False,False,False,False,False,True,2
1.3446901572268373,-0.026474812288501102,-1.371252529833338,-0.16431338593900463,-0.3930733144731798,-1.4295463369585533,False,True,False,False,True,False,False,False,1
1.0121259396805056,1.067211433045369,1.3239143424609887,0.5363833558051512,1.0820052423418265,-0.137108157451195,False,True,False,False,False,False,True,False,3
1.2116644702083046,1.1638979853200007,-0.23098962232419973,-0.5146617568110825,0.30934504591491846,0.5973055279986333,False,True,False,False,True,False,False,False,0
1.2116644702083046,-1.1635063287902307,-0.5074169938415666,1.2370800975493068,1.2224889144194462,0.8908138948033093,False,True,False,False,False,False,True,False,3
-0.7172079915604188,0.7205661760994405,0.8401664423055967,0.886731726677229,1.3629725864970659,1.3641282746977565,False,True,False,False,False,True,False,False,3
1.6107415312639024,-0.29788694179945324,-1.336699108393667,-1.2153584985552384,1.5736980946134953,1.2036391446699344,True,False,False,True,False,False,False,False,0
0.2139718175693097,0.6889413727254527,-0.023669093686174612,-0.16431338593900463,-0.3930733144731798,1.3255959983272487,True,False,False,False,False,True,False,False,0
-0.05207955646775562,-1.3341399721334288,0.529185649348559,0.18603498493307324,-0.25258964239556014,-1.197033311941433,False,True,False,False,True,False,False,False,1
-1.1827978961252832,-0.9641122357982302,-0.7492909439192625,1.2370800975493068,0.7307960621477774,-1.4945336090461263,False,False,True,False,False,False,False,True,2
-0.9167465220882178,-1.0828075467980123,1.496681449659343,0.886731726677229,-0.6740406586284191,0.20636699793929328,False,True,False,False,False,False,True,False,3
1.47771584424537,-0.5593907456692022,0.2527582778311922,-1.5657068694273162,-0.25258964239556014,1.5823312444868483,False,False,True,True,False,False,False,False,0
-1.1827978961252832,-0.5467349786997598,0.3218651207105339,1.2370800975493068,0.1688613738372988,-0.34837599409195125,True,False,False,False,True,False,False,False,2
0.9456130961712392,-1.6262748240031215,1.3584677639006595,-0.16431338593900463,-0.6037988225896093,-0.29533068298663406,False,True,False,False,False,False,False,True,3
-0.2516180869955546,-0.21815268708204236,0.6673993351072425,1.5874284684213849,1.292730750458256,-0.41136730102951546,False,False,True,False,True,False,False,False,3
